player_id,name_last,name_first,link,link_title,name_full_commas,teams_list,first_year,last_year
barif101,Baring,Fred,https://afltables.com/afl/stats/players/F/Fred_Baring.html,Essendon (1910-1924),"Baring, Fred",['Essendon (1910-1924)'],1910,1924
barka101,Barker,Albert,https://afltables.com/afl/stats/players/A/Albert_Barker.html,Western Bulldogs (1929),"Barker, Albert",['Western Bulldogs (1929)'],1929,1929
barkf101,Barker,Fred,https://afltables.com/afl/stats/players/F/Fred_Barker.html,"Collingwood (1925-1926), Hawthorn (1927-1929)","Barker, Fred","['Collingwood (1925-1926)', ' Hawthorn (1927-1929)']",1925,1929
barkg103,Barker,George,https://afltables.com/afl/stats/players/G/George_Barker0.html,Hawthorn (1939),"Barker, George",['Hawthorn (1939)'],1939,1939
barkg101,Barker,George,https://afltables.com/afl/stats/players/G/George_Barker1.html,Essendon (1903-1909),"Barker, George",['Essendon (1903-1909)'],1903,1909
barkg102,Barker,Gilbert,https://afltables.com/afl/stats/players/G/Gilbert_Barker.html,"Fitzroy (1904-1906), University (1908)","Barker, Gilbert","['Fitzroy (1904-1906)', ' University (1908)']",1904,1908
barkj101,Barker,Jack,https://afltables.com/afl/stats/players/J/Jack_Barker.html,Hawthorn (1937-1945),"Barker, Jack",['Hawthorn (1937-1945)'],1937,1945
barkj002,Barker,John,https://afltables.com/afl/stats/players/J/John_Barker.html,"Fitzroy (1994-1996), Brisbane Lions (1997), Hawthorn (1998-2006)","Barker, John","['Fitzroy (1994-1996)', ' Brisbane Lions (1997)', ' Hawthorn (1998-2006)']",1994,2006
barkl101,Barker,Lou,https://afltables.com/afl/stats/players/L/Lou_Barker0.html,Fitzroy (1900-1908),"Barker, Lou",['Fitzroy (1900-1908)'],1900,1908
barkl102,Barker,Lou,https://afltables.com/afl/stats/players/L/Lou_Barker1.html,Western Bulldogs (1947-1949),"Barker, Lou",['Western Bulldogs (1947-1949)'],1947,1949
barkn101,Barker,Norm,https://afltables.com/afl/stats/players/N/Norm_Barker.html,"University (1913), Fitzroy (1917)","Barker, Norm","['University (1913)', ' Fitzroy (1917)']",1913,1917
barkp101,Barker,Peter,https://afltables.com/afl/stats/players/P/Peter_Barker.html,Western Bulldogs (1959),"Barker, Peter",['Western Bulldogs (1959)'],1959,1959
barks101,Barker,Syd,https://afltables.com/afl/stats/players/S/Syd_Barker0.html,"Richmond (1908), Essendon (1921-1924), North Melbourne (1927)","Barker, Syd","['Richmond (1908)', ' Essendon (1921-1924)', ' North Melbourne (1927)']",1908,1927
barks102,Barker,Syd,https://afltables.com/afl/stats/players/S/Syd_Barker1.html,North Melbourne (1930-1933),"Barker, Syd",['North Melbourne (1930-1933)'],1930,1933
barkt001,Barker,Trevor,https://afltables.com/afl/stats/players/T/Trevor_Barker.html,St Kilda (1975-1989),"Barker, Trevor",['St Kilda (1975-1989)'],1975,1989
barkd101,Barkley,David,https://afltables.com/afl/stats/players/D/David_Barkley.html,Geelong (1972-1976),"Barkley, David",['Geelong (1972-1976)'],1972,1976
barlb101,Barling,Bert,https://afltables.com/afl/stats/players/B/Bert_Barling.html,Geelong (1897-1898),"Barling, Bert",['Geelong (1897-1898)'],1897,1898
barlr101,Barling,Ron,https://afltables.com/afl/stats/players/R/Ron_Barling.html,Geelong (1933),"Barling, Ron",['Geelong (1933)'],1933,1933
barlt001,Barling,Tim,https://afltables.com/afl/stats/players/T/Tim_Barling.html,"Richmond (1984-1985), Sydney (1989-1990)","Barling, Tim","['Richmond (1984-1985)', ' Sydney (1989-1990)']",1984,1990
barla101,Barlow,Alex,https://afltables.com/afl/stats/players/A/Alex_Barlow.html,Carlton (1901-1903),"Barlow, Alex",['Carlton (1901-1903)'],1901,1903
barla102,Barlow,Arthur,https://afltables.com/afl/stats/players/A/Arthur_Barlow.html,"Sydney (1925-1928), Western Bulldogs (1928-1929)","Barlow, Arthur","['Sydney (1925-1928)', ' Western Bulldogs (1928-1929)']",1925,1929
barle001,Barlow,Ed,https://afltables.com/afl/stats/players/E/Ed_Barlow.html,"Sydney (2007-2010), Western Bulldogs (2011)","Barlow, Ed","['Sydney (2007-2010)', ' Western Bulldogs (2011)']",2007,2011
barlf101,Barlow,Fred,https://afltables.com/afl/stats/players/F/Fred_Barlow.html,Carlton (1898),"Barlow, Fred",['Carlton (1898)'],1898,1898
barlk001,Barlow,Kris,https://afltables.com/afl/stats/players/K/Kris_Barlow.html,Hawthorn (1999-2004),"Barlow, Kris",['Hawthorn (1999-2004)'],1999,2004
barlm001,Barlow,Michael,https://afltables.com/afl/stats/players/M/Michael_Barlow.html,"Fremantle (2010-2016), Gold Coast (2017-2018)","Barlow, Michael","['Fremantle (2010-2016)', ' Gold Coast (2017-2018)']",2010,2018
barlp001,Barlow,Paul,https://afltables.com/afl/stats/players/P/Paul_Barlow.html,Richmond (1988),"Barlow, Paul",['Richmond (1988)'],1988,1988
barnp001,Barnard,Paul,https://afltables.com/afl/stats/players/P/Paul_Barnard.html,"Hawthorn (1994-1995), Essendon (1996-2003)","Barnard, Paul","['Hawthorn (1994-1995)', ' Essendon (1996-2003)']",1994,2003
barnb101,Barnes,Bert,https://afltables.com/afl/stats/players/B/Bert_Barnes.html,Richmond (1915-1916),"Barnes, Bert",['Richmond (1915-1916)'],1915,1916
barnc101,Barnes,Charlie,https://afltables.com/afl/stats/players/C/Charlie_Barnes.html,Melbourne (1927-1929),"Barnes, Charlie",['Melbourne (1927-1929)'],1927,1929
barnf101,Barnes,Fred,https://afltables.com/afl/stats/players/F/Fred_Barnes.html,"Sydney (1946), Hawthorn (1947)","Barnes, Fred","['Sydney (1946)', ' Hawthorn (1947)']",1946,1947
barnh101,Barnes,Harry,https://afltables.com/afl/stats/players/H/Harry_Barnes.html,North Melbourne (1926),"Barnes, Harry",['North Melbourne (1926)'],1926,1926
barnj102,Barnes,Jack,https://afltables.com/afl/stats/players/J/Jack_Barnes.html,Sydney (1925-1929),"Barnes, Jack",['Sydney (1925-1929)'],1925,1929
barnj003,Barnes,John,https://afltables.com/afl/stats/players/J/John_Barnes.html,"Essendon (1987-2001), Geelong (1992-1999)","Barnes, John","['Essendon (1987-2001)', ' Geelong (1992-1999)']",1987,1999
barnk102,Barnes,Ken,https://afltables.com/afl/stats/players/K/Ken_Barnes.html,Sydney (1964-1967),"Barnes, Ken",['Sydney (1964-1967)'],1964,1967
barnr101,Barnes,Reg,https://afltables.com/afl/stats/players/R/Reg_Barnes.html,Hawthorn (1944-1945),"Barnes, Reg",['Hawthorn (1944-1945)'],1944,1945
barnt101,Barnes,Tony,https://afltables.com/afl/stats/players/T/Tony_Barnes.html,Melbourne (1980-1981),"Barnes, Tony",['Melbourne (1980-1981)'],1980,1981
barnj101,Barnett,Jack,https://afltables.com/afl/stats/players/J/Jack_Barnett.html,Richmond (1924-1926),"Barnett, Jack",['Richmond (1924-1926)'],1924,1926
barnj004,Barnett,John,https://afltables.com/afl/stats/players/J/John_Barnett.html,"North Melbourne (1994-1995), Collingwood (1997)","Barnett, John","['North Melbourne (1994-1995)', ' Collingwood (1997)']",1994,1997
barnn101,Barnett,Noel,https://afltables.com/afl/stats/players/N/Noel_Barnett.html,Melbourne (1933),"Barnett, Noel",['Melbourne (1933)'],1933,1933
barnk101,Barnewall,Kevin,https://afltables.com/afl/stats/players/K/Kevin_Barnewall.html,Richmond (1945),"Barnewall, Kevin",['Richmond (1945)'],1945,1945
barna101,Barningham,Alick,https://afltables.com/afl/stats/players/A/Alick_Barningham.html,Carlton (1909-1915),"Barningham, Alick",['Carlton (1909-1915)'],1909,1915
barra101,Barr,Alan,https://afltables.com/afl/stats/players/A/Alan_Barr.html,Geelong (1965-1967),"Barr, Alan",['Geelong (1965-1967)'],1965,1967
barrb103,Barr,Bob,https://afltables.com/afl/stats/players/B/Bob_Barr.html,Western Bulldogs (1964-1965),"Barr, Bob",['Western Bulldogs (1964-1965)'],1964,1965
barre101,Barr,Elvin,https://afltables.com/afl/stats/players/E/Elvin_Barr.html,Collingwood (1930-1932),"Barr, Elvin",['Collingwood (1930-1932)'],1930,1932
barrh101,Barr,Harry,https://afltables.com/afl/stats/players/H/Harry_Barr.html,St Kilda (1898),"Barr, Harry",['St Kilda (1898)'],1898,1898
barrp101,Barr,Pat,https://afltables.com/afl/stats/players/P/Pat_Barr.html,Essendon (1898),"Barr, Pat",['Essendon (1898)'],1898,1898
barrs102,Barr,Sydney,https://afltables.com/afl/stats/players/S/Sydney_Barr.html,Essendon (1918),"Barr, Sydney",['Essendon (1918)'],1918,1918
barrp102,Barran,Peter,https://afltables.com/afl/stats/players/P/Peter_Barran.html,Geelong (1957),"Barran, Peter",['Geelong (1957)'],1957,1957
barrt001,Barrass,Tom,https://afltables.com/afl/stats/players/T/Tom_Barrass.html,West Coast (2015-2019),"Barrass, Tom",['West Coast (2015-2019)'],2015,2019
barrc001,Barrett,Chris,https://afltables.com/afl/stats/players/C/Chris_Barrett.html,Fitzroy (1992),"Barrett, Chris",['Fitzroy (1992)'],1992,1992
barrg101,Barrett,Gerard,https://afltables.com/afl/stats/players/G/Gerard_Barrett.html,Geelong (1944),"Barrett, Gerard",['Geelong (1944)'],1944,1944
barrj002,Barrett,Jake,https://afltables.com/afl/stats/players/J/Jake_Barrett.html,"Greater Western Sydney (2015), Brisbane Lions (2017-2018)","Barrett, Jake","['Greater Western Sydney (2015)', ' Brisbane Lions (2017-2018)']",2015,2018
barrj101,Barrett,John,https://afltables.com/afl/stats/players/J/John_Barrett.html,"Western Bulldogs (1950-1953), Fitzroy (1954-1955)","Barrett, John","['Western Bulldogs (1950-1953)', ' Fitzroy (1954-1955)']",1950,1955
barrk102,Barrett,Ken,https://afltables.com/afl/stats/players/K/Ken_Barrett.html,Sydney (1960),"Barrett, Ken",['Sydney (1960)'],1960,1960
barrk101,Barrett,Kevin,https://afltables.com/afl/stats/players/K/Kevin_Barrett.html,"Collingwood (1940), Sydney (1941)","Barrett, Kevin","['Collingwood (1940)', ' Sydney (1941)']",1940,1941
barrm101,Barrett,Maurie,https://afltables.com/afl/stats/players/M/Maurie_Barrett.html,Fitzroy (1916),"Barrett, Maurie",['Fitzroy (1916)'],1916,1916
barrr102,Barrett,Ray,https://afltables.com/afl/stats/players/R/Ray_Barrett.html,St Kilda (1956-1958),"Barrett, Ray",['St Kilda (1956-1958)'],1956,1958
barrs103,Barrett,Sam,https://afltables.com/afl/stats/players/S/Sam_Barrett.html,Richmond (1925),"Barrett, Sam",['Richmond (1925)'],1925,1925
barrb102,Barrot,Bill,https://afltables.com/afl/stats/players/B/Bill_Barrot.html,"Richmond (1961-1970), Carlton (1971), St Kilda (1971)","Barrot, Bill","['Richmond (1961-1970)', ' Carlton (1971)', ' St Kilda (1971)']",1961,1971
barrw101,Barrot,Wes,https://afltables.com/afl/stats/players/W/Wes_Barrot.html,"Richmond (1973-1974), Collingwood (1975)","Barrot, Wes","['Richmond (1973-1974)', ' Collingwood (1975)']",1973,1975
barrg002,Barrow,Gary,https://afltables.com/afl/stats/players/G/Gary_Barrow.html,Western Bulldogs (1992-1993),"Barrow, Gary",['Western Bulldogs (1992-1993)'],1992,1993
barrb101,Barry,Bill,https://afltables.com/afl/stats/players/B/Bill_Barry.html,Collingwood (1925),"Barry, Bill",['Collingwood (1925)'],1925,1925
barrd101,Barry,Dave,https://afltables.com/afl/stats/players/D/Dave_Barry.html,Sydney (1909-1910),"Barry, Dave",['Sydney (1909-1910)'],1909,1910
barrd102,Barry,Des,https://afltables.com/afl/stats/players/D/Des_Barry.html,Sydney (1955),"Barry, Des",['Sydney (1955)'],1955,1955
barrd003,Barry,Dom,https://afltables.com/afl/stats/players/D/Dom_Barry.html,"Melbourne (2014), Port Adelaide (2018)","Barry, Dom","['Melbourne (2014)', ' Port Adelaide (2018)']",2014,2018
barrl001,Barry,Leo,https://afltables.com/afl/stats/players/L/Leo_Barry.html,Sydney (1995-2009),"Barry, Leo",['Sydney (1995-2009)'],1995,2009
barrp103,Barry,Peter,https://afltables.com/afl/stats/players/P/Peter_Barry.html,Carlton (1958-1963),"Barry, Peter",['Carlton (1958-1963)'],1958,1963
barrr101,Barry,Ron,https://afltables.com/afl/stats/players/R/Ron_Barry.html,Sydney (1946-1950),"Barry, Ron",['Sydney (1946-1950)'],1946,1950
barrs101,Barry,Son,https://afltables.com/afl/stats/players/S/Son_Barry.html,Essendon (1897-1905),"Barry, Son",['Essendon (1897-1905)'],1897,1905
bartj001,Bartel,Jimmy,https://afltables.com/afl/stats/players/J/Jimmy_Bartel.html,Geelong (2002-2016),"Bartel, Jimmy",['Geelong (2002-2016)'],2002,2016
bartg002,Bartholomaeus,Grant,https://afltables.com/afl/stats/players/G/Grant_Bartholomaeus.html,Sydney (1986-1987),"Bartholomaeus, Grant",['Sydney (1986-1987)'],1986,1987
bartb103,Bartle,Bruce,https://afltables.com/afl/stats/players/B/Bruce_Bartle.html,Geelong (1956-1959),"Bartle, Bruce",['Geelong (1956-1959)'],1956,1959
barta101,Bartlett,Alf,https://afltables.com/afl/stats/players/A/Alf_Bartlett.html,Fitzroy (1901-1907),"Bartlett, Alf",['Fitzroy (1901-1907)'],1901,1907
barta002,Bartlett,Allan,https://afltables.com/afl/stats/players/A/Allan_Bartlett.html,Adelaide (1991),"Bartlett, Allan",['Adelaide (1991)'],1991,1991
bartb101,Bartlett,Bill,https://afltables.com/afl/stats/players/B/Bill_Bartlett.html,Geelong (1941),"Bartlett, Bill",['Geelong (1941)'],1941,1941
bartg003,Bartlett,Glen,https://afltables.com/afl/stats/players/G/Glen_Bartlett.html,West Coast (1987),"Bartlett, Glen",['West Coast (1987)'],1987,1987
barth101,Bartlett,Herman,https://afltables.com/afl/stats/players/H/Herman_Bartlett.html,"Fitzroy (1910), Carlton (1912)","Bartlett, Herman","['Fitzroy (1910)', ' Carlton (1912)']",1910,1912
bartk101,Bartlett,Kevin,https://afltables.com/afl/stats/players/K/Kevin_Bartlett.html,Richmond (1965-1983),"Bartlett, Kevin",['Richmond (1965-1983)'],1965,1983
bartl101,Bartlett,Les,https://afltables.com/afl/stats/players/L/Les_Bartlett.html,Western Bulldogs (1968-1975),"Bartlett, Les",['Western Bulldogs (1968-1975)'],1968,1975
bartm101,Bartlett,Maurie,https://afltables.com/afl/stats/players/M/Maurie_Bartlett.html,Melbourne (1964-1966),"Bartlett, Maurie",['Melbourne (1964-1966)'],1964,1966
bartt001,Bartlett,Trent,https://afltables.com/afl/stats/players/T/Trent_Bartlett.html,"Brisbane Bears (1995-1996), Brisbane Lions (1998-1999), Western Bulldogs (2000-2002)","Bartlett, Trent","['Brisbane Bears (1995-1996)', ' Brisbane Lions (1998-1999)', ' Western Bulldogs (2000-2002)']",1995,2002
bartd101,Bartley,Dennis,https://afltables.com/afl/stats/players/D/Dennis_Bartley.html,St Kilda (1964-1965),"Bartley, Dennis",['St Kilda (1964-1965)'],1964,1965
bartc101,Bartling,Charlie,https://afltables.com/afl/stats/players/C/Charlie_Bartling.html,"North Melbourne (1935-1936), Fitzroy (1937)","Bartling, Charlie","['North Melbourne (1935-1936)', ' Fitzroy (1937)']",1935,1937
bartb102,Barton,Bill,https://afltables.com/afl/stats/players/B/Bill_Barton.html,North Melbourne (1955-1956),"Barton, Bill",['North Melbourne (1955-1956)'],1955,1956
bartc102,Barton,Colin,https://afltables.com/afl/stats/players/C/Colin_Barton.html,Geelong (1955-1959),"Barton, Colin",['Geelong (1955-1959)'],1955,1959
bartf101,Barton,Frank,https://afltables.com/afl/stats/players/F/Frank_Barton.html,Western Bulldogs (1926),"Barton, Frank",['Western Bulldogs (1926)'],1926,1926
bartg101,Barton,George,https://afltables.com/afl/stats/players/G/George_Barton.html,Hawthorn (1956),"Barton, George",['Hawthorn (1956)'],1956,1956
bartp101,Barton,Percy,https://afltables.com/afl/stats/players/P/Percy_Barton.html,Richmond (1909),"Barton, Percy",['Richmond (1909)'],1909,1909
bartc003,Bartram,Clint,https://afltables.com/afl/stats/players/C/Clint_Bartram.html,Melbourne (2006-2012),"Bartram, Clint",['Melbourne (2006-2012)'],2006,2012
barwd001,Barwick,Doug,https://afltables.com/afl/stats/players/D/Doug_Barwick.html,"Fitzroy (1984-1987), Collingwood (1988-1991)","Barwick, Doug","['Fitzroy (1984-1987)', ' Collingwood (1988-1991)']",1984,1991
barwg101,Barwick,Geoff,https://afltables.com/afl/stats/players/G/Geoff_Barwick.html,Hawthorn (1945),"Barwick, Geoff",['Hawthorn (1945)'],1945,1945
barwt101,Barwick,Tom,https://afltables.com/afl/stats/players/T/Tom_Barwick.html,Hawthorn (1928),"Barwick, Tom",['Hawthorn (1928)'],1928,1928
barwv101,Barwick,Vic,https://afltables.com/afl/stats/players/V/Vic_Barwick.html,St Kilda (1903-1913),"Barwick, Vic",['St Kilda (1903-1913)'],1903,1913
baskk101,Baskin,Keith,https://afltables.com/afl/stats/players/K/Keith_Baskin.html,Sydney (1964-1973),"Baskin, Keith",['Sydney (1964-1973)'],1964,1973
bassa001,Bassett,Adrian,https://afltables.com/afl/stats/players/A/Adrian_Bassett.html,Carlton (1990-1992),"Bassett, Adrian",['Carlton (1990-1992)'],1990,1992
bassn001,Bassett,Nathan,https://afltables.com/afl/stats/players/N/Nathan_Bassett.html,Adelaide (1998-2008),"Bassett, Nathan",['Adelaide (1998-2008)'],1998,2008
basss001,Bassett,Scott,https://afltables.com/afl/stats/players/S/Scott_Bassett.html,"Port Adelaide (1999-2002), Western Bulldogs (2003-2004)","Bassett, Scott","['Port Adelaide (1999-2002)', ' Western Bulldogs (2003-2004)']",1999,2004
bastg101,Bastin,George,https://afltables.com/afl/stats/players/G/George_Bastin.html,St Kilda (1915),"Bastin, George",['St Kilda (1915)'],1915,1915
bastr001,Bastinac,Ryan,https://afltables.com/afl/stats/players/R/Ryan_Bastinac.html,"North Melbourne (2010-2015), Brisbane Lions (2016-2019)","Bastinac, Ryan","['North Melbourne (2010-2015)', ' Brisbane Lions (2016-2019)']",2010,2019
batck102,Batch,Kevin,https://afltables.com/afl/stats/players/K/Kevin_Batch.html,Sydney (1963-1966),"Batch, Kevin",['Sydney (1963-1966)'],1963,1966
batca101,Batchelor,Arthur,https://afltables.com/afl/stats/players/A/Arthur_Batchelor.html,"Fitzroy (1924-1931), North Melbourne (1932)","Batchelor, Arthur","['Fitzroy (1924-1931)', ' North Melbourne (1932)']",1924,1932
batcj001,Batchelor,Jake,https://afltables.com/afl/stats/players/J/Jake_Batchelor.html,Richmond (2011-2017),"Batchelor, Jake",['Richmond (2011-2017)'],2011,2017
batck101,Batchelor,Keith,https://afltables.com/afl/stats/players/K/Keith_Batchelor.html,"Collingwood (1952-1955), North Melbourne (1956-1957)","Batchelor, Keith","['Collingwood (1952-1955)', ' North Melbourne (1956-1957)']",1952,1957
batcv101,Batchelor,Vin,https://afltables.com/afl/stats/players/V/Vin_Batchelor.html,Collingwood (1924),"Batchelor, Vin",['Collingwood (1924)'],1924,1924
batem002,Bate,Matthew,https://afltables.com/afl/stats/players/M/Matthew_Bate.html,Melbourne (2006-2012),"Bate, Matthew",['Melbourne (2006-2012)'],2006,2012
batec001,Bateman,Chance,https://afltables.com/afl/stats/players/C/Chance_Bateman.html,Hawthorn (2000-2012),"Bateman, Chance",['Hawthorn (2000-2012)'],2000,2012
batef101,Bateman,Frank,https://afltables.com/afl/stats/players/F/Frank_Bateman.html,Carlton (1949-1950),"Bateman, Frank",['Carlton (1949-1950)'],1949,1950
bateg101,Bates,George,https://afltables.com/afl/stats/players/G/George_Bates.html,"Collingwood (1933), Richmond (1937-1939), Sydney (1940)","Bates, George","['Collingwood (1933)', ' Richmond (1937-1939)', ' Sydney (1940)']",1933,1940
batej102,Bates,Jeff,https://afltables.com/afl/stats/players/J/Jeff_Bates.html,Geelong (1969-1971),"Bates, Jeff",['Geelong (1969-1971)'],1969,1971
batej101,Bates,Jimmy,https://afltables.com/afl/stats/players/J/Jimmy_Bates.html,Essendon (1933),"Bates, Jimmy",['Essendon (1933)'],1933,1933
batem101,Bates,Mick,https://afltables.com/afl/stats/players/M/Mick_Bates.html,Essendon (1971),"Bates, Mick",['Essendon (1971)'],1971,1971
batep101,Bates,Percy,https://afltables.com/afl/stats/players/P/Percy_Bates.html,St Kilda (1937),"Bates, Percy",['St Kilda (1937)'],1937,1937
batsg101,Batson,George,https://afltables.com/afl/stats/players/G/George_Batson.html,St Kilda (1933),"Batson, George",['St Kilda (1933)'],1933,1933
battm101,Batt,Murrie,https://afltables.com/afl/stats/players/M/Murrie_Batt.html,Collingwood (1975-1978),"Batt, Murrie",['Collingwood (1975-1978)'],1975,1978
battr101,Battams,Ron,https://afltables.com/afl/stats/players/R/Ron_Battams.html,St Kilda (1952),"Battams, Ron",['St Kilda (1952)'],1952,1952
batta001,Battiston,Adrian,https://afltables.com/afl/stats/players/A/Adrian_Battiston.html,"Melbourne (1982-1987), Sydney (1988-1989)","Battiston, Adrian","['Melbourne (1982-1987)', ' Sydney (1988-1989)']",1982,1989
battj001,Battle,Josh,https://afltables.com/afl/stats/players/J/Josh_Battle.html,St Kilda (2017-2019),"Battle, Josh",['St Kilda (2017-2019)'],2017,2019
batte101,Batty,Ern,https://afltables.com/afl/stats/players/E/Ern_Batty.html,Geelong (1902),"Batty, Ern",['Geelong (1902)'],1902,1902
