id,attendance,date,daynight,fieldcond,hometeam,howscored,lp,number,oscorer,pitches,precip,save,site,sky,starttime,temp,timeofgame,ump1b,ump2b,ump3b,umphome,umplf,umprf,usedh,visteam,winddir,windspeed,wp
TOR201508310,46643,2015-08-31,night,unknown,TOR,park,pricd001,0.0,pellm701,pitches,unknown,allec002,TOR02,cloudy,7:07PM,75,0 days 02:56:00.000000000,mealj901,fleta901,fagac901,emmep901,,,true,CLE,torf,5,salad001
TOR201509010,41356,2015-09-01,night,unknown,TOR,park,shawb001,0.0,pellm701,pitches,unknown,,TOR02,cloudy,7:08PM,73,0 days 03:06:00.000000000,fleta901,fagac901,emmep901,mealj901,,,true,CLE,fromrf,6,lowem002
TOR201509020,46538,2015-09-02,night,dry,TOR,park,bauet001,0.0,pellm701,pitches,none,,TOR02,dome,7:08PM,68,0 days 02:34:00.000000000,fagac901,emmep901,mealj901,fleta901,,,true,CLE,unknown,0,dickr001
TOR201509040,46201,2015-09-04,night,unknown,TOR,park,hutcd001,0.0,moreh701,pitches,unknown,,TOR02,sunny,7:08PM,74,0 days 02:56:00.000000000,timmt901,everm901,ticht901,segac901,,,true,BAL,rtol,16,jimeu001
TOR201509050,46373,2015-09-05,day,unknown,TOR,park,wrigm001,0.0,moreh701,pitches,unknown,,TOR02,cloudy,1:08PM,76,0 days 02:42:00.000000000,everm901,ticht901,segac901,timmt901,,,true,BAL,rtol,9,pricd001
TOR201509060,46136,2015-09-06,day,unknown,TOR,park,tillc001,0.0,moreh701,pitches,unknown,,TOR02,sunny,1:08PM,76,0 days 03:22:00.000000000,ticht901,segac901,timmt901,everm901,,,true,BAL,tocf,9,estrm001
TOR201509180,47126,2015-09-18,night,dry,TOR,park,porcr001,0.0,lajor701,pitches,none,,TOR02,dome,7:07PM,68,0 days 02:32:00.000000000,iassd901,porta901,onorb901,rippm901,,,true,BOS,unknown,0,strom001
TOR201509190,47415,2015-09-19,day,dry,TOR,park,osunr001,0.0,lajor701,pitches,none,rossr002,TOR02,dome,4:09PM,68,0 days 03:08:00.000000000,porta901,onorb901,rippm901,iassd901,,,true,BOS,unknown,0,laynt001
TOR201509200,46743,2015-09-20,day,unknown,TOR,park,cecib001,0.0,lajor701,pitches,unknown,rossr002,TOR02,sunny,1:07PM,60,0 days 02:51:00.000000000,onorb901,rippm901,iassd901,porta901,,,true,BOS,ltor,8,hillr001
TOR201509210,47648,2015-09-21,night,unknown,TOR,park,warra001,0.0,uttes701,pitches,unknown,osunr001,TOR02,sunny,7:07PM,62,0 days 03:15:00.000000000,fairc901,reynj901,joycj901,gibsg901,,,true,NYA,rtol,15,pricd001
TOR201509220,47992,2015-09-22,night,unknown,TOR,park,lowem002,0.0,uttes701,pitches,unknown,,TOR02,sunny,7:08PM,64,0 days 03:39:00.000000000,reynj901,joycj901,gibsg901,fairc901,,,true,NYA,rtol,6,milla002
TOR201509230,48056,2015-09-23,night,unknown,TOR,park,novai001,0.0,uttes701,pitches,unknown,,TOR02,sunny,7:12PM,68,0 days 02:52:00.000000000,joycj901,gibsg901,fairc901,reynj901,,,true,NYA,tocf,2,strom001
TOR201509250,47696,2015-09-25,night,unknown,TOR,park,odorj001,0.0,uttes701,pitches,unknown,osunr001,TOR02,sunny,7:09PM,65,0 days 02:44:00.000000000,gonzm901,culbf901,schrp901,wegnm901,,,true,TBA,fromrf,11,dickr001
TOR201509260,47094,2015-09-26,day,unknown,TOR,park,archc001,0.0,uttes701,pitches,unknown,osunr001,TOR02,sunny,1:07PM,65,0 days 03:17:00.000000000,culbf901,schrp901,wegnm901,gonzm901,,,true,TBA,rtol,17,pricd001
TOR201509270,47287,2015-09-27,day,unknown,TOR,park,gelts001,0.0,uttes701,pitches,unknown,,TOR02,sunny,1:07PM,67,0 days 02:55:00.000000000,schrp901,wegnm901,gonzm901,culbf901,,,true,TBA,tolf,8,cecib001
WAS201504060,42295,2015-04-06,day,unknown,WAS,park,schem001,0.0,mathd701,pitches,unknown,carlb001,WAS11,sunny,4:09PM,76,0 days 02:35:00.000000000,timmt901,segac901,ticht901,welkt901,,,false,NYN,tocf,14,colob001
WAS201504080,25999,2015-04-08,night,unknown,WAS,park,degrj001,0.0,mathd701,pitches,unknown,stord001,WAS11,unknown,8:01PM,46,0 days 02:21:00.000000000,timmt901,ticht901,welkt901,everm901,,,false,NYN,tocf,6,zimmj003
WAS201504090,25327,2015-04-09,day,unknown,WAS,park,stras001,0.0,mathd701,pitches,unknown,,WAS11,unknown,1:07PM,47,0 days 02:54:00.000000000,ticht901,welkt901,everm901,timmt901,,,false,NYN,torf,8,harvm001
WAS201504160,24768,2015-04-16,night,unknown,WAS,park,hamec001,0.0,vincd701,pitches,unknown,stord001,WAS11,unknown,7:05PM,70,0 days 02:16:00.000000000,kulpr901,knigb901,carav901,vanol901,,,false,PHI,tolf,5,fistd001
WAS201504170,31608,2015-04-17,night,unknown,WAS,park,osuls001,0.0,vincd701,pitches,unknown,,WAS11,unknown,7:05PM,71,0 days 02:38:00.000000000,knigb901,carav901,vanol901,kulpr901,,,false,PHI,torf,4,schem001
WAS201504180,35330,2015-04-18,day,unknown,WAS,park,zimmj003,0.0,vincd701,pitches,unknown,papej001,WAS11,sunny,1:06PM,77,0 days 02:56:00.000000000,carav901,vanol901,kulpr901,knigb901,,,false,PHI,torf,3,haraa001
WAS201504190,36631,2015-04-19,day,unknown,WAS,park,buchd001,0.0,vincd701,pitches,unknown,stord001,WAS11,unknown,1:37PM,68,0 days 02:40:00.000000000,vanol901,kulpr901,woodt901,carav901,,,false,PHI,fromrf,8,stras001
WAS201504210,27021,2015-04-21,night,unknown,WAS,park,villc001,0.0,tritb701,pitches,unknown,,WAS11,cloudy,7:07PM,65,0 days 03:43:00.000000000,wolfj901,hamaa901,eddid901,johna901,,,false,SLN,fromlf,8,barra001
WAS201504220,25771,2015-04-22,night,unknown,WAS,park,treib001,0.0,tritb701,pitches,unknown,roset001,WAS11,cloudy,7:07PM,55,0 days 02:51:00.000000000,hamaa901,eddid901,johna901,wolfj901,,,false,SLN,ltor,5,siegk001
WAS201504230,26990,2015-04-23,day,unknown,WAS,park,schem001,0.0,tritb701,pitches,unknown,roset001,WAS11,overcast,4:05PM,55,0 days 02:31:00.000000000,eddid901,johna901,wolfj901,hamaa901,,,false,SLN,ltor,14,wachm001
WAS201505040,24731,2015-05-04,night,unknown,WAS,park,morrb002,0.0,jacot701,pitches,unknown,roart001,WAS11,sunny,7:05PM,82,0 days 02:42:00.000000000,iassd901,blakr901,coope901,barkl901,,,false,MIA,torf,8,gracm003
WAS201505050,25332,2015-05-05,night,unknown,WAS,park,stras001,0.0,jacot701,pitches,unknown,cishs001,WAS11,unknown,7:33PM,70,0 days 03:07:00.000000000,blakr901,coope901,barkl901,iassd901,,,false,MIA,torf,14,latom001
WAS201505060,31417,2015-05-06,day,unknown,WAS,park,koeht001,0.0,jacot701,pitches,unknown,stord001,WAS11,cloudy,1:05PM,77,0 days 02:40:00.000000000,coope901,barkl901,iassd901,blakr901,,,false,MIA,fromrf,8,schem001
WAS201505080,31288,2015-05-08,night,unknown,WAS,park,stule002,0.0,tritb701,pitches,unknown,,WAS11,sunny,7:05PM,77,0 days 02:21:00.000000000,culbf901,reynj901,gonzm901,schrp901,,,false,ATL,tolf,2,gonzg003
WAS201505090,39193,2015-05-09,day,unknown,WAS,park,martc008,0.0,tritb701,pitches,unknown,,WAS11,cloudy,4:07PM,82,0 days 03:12:00.000000000,reynj901,gonzm901,schrp901,culbf901,,,false,ATL,rtol,6,stord001
WAS201505100,31938,2015-05-10,day,unknown,WAS,park,martc008,0.0,tritb701,pitches,unknown,stord001,WAS11,unknown,1:36PM,80,0 days 02:51:00.000000000,gonzm901,schrp901,culbf901,reynj901,,,false,ATL,tocf,4,solis001
WAS201505190,37355,2015-05-19,night,unknown,WAS,park,milla002,0.0,mathd701,pitches,unknown,,WAS11,sunny,7:06PM,89,0 days 03:20:00.000000000,hudsm901,segac901,fairc901,joycj901,,,false,NYA,ltor,6,gracm003
WAS201505200,37648,2015-05-20,night,unknown,WAS,park,warra001,0.0,mathd701,pitches,unknown,stord001,WAS11,sunny,7:05PM,72,0 days 02:43:00.000000000,segac901,fairc901,joycj901,hudsm901,,,false,NYA,ltor,10,zimmj003
WAS201505220,35893,2015-05-22,night,unknown,WAS,park,osuls001,0.0,jacot701,pitches,unknown,stord001,WAS11,cloudy,7:06PM,73,0 days 02:35:00.000000000,belld901,may-b901,drecb901,marqa901,,,false,PHI,fromrf,5,schem001
WAS201505230,41722,2015-05-23,day,unknown,WAS,park,stras001,0.0,jacot701,pitches,unknown,,WAS11,sunny,4:07PM,69,0 days 02:33:00.000000000,may-b901,drecb901,marqa901,belld901,,,false,PHI,torf,6,hamec001
WAS201505240,41044,2015-05-24,day,unknown,WAS,park,haraa001,0.0,jacot701,pitches,unknown,stord001,WAS11,sunny,1:37PM,76,0 days 02:45:00.000000000,drecb901,marqa901,belld901,may-b901,,,false,PHI,tocf,8,gonzg003
WAS201506021,23192,2015-06-02,day,unknown,WAS,park,dickr001,1.0,mathd701,pitches,unknown,stord001,WAS11,unknown,1:07PM,67,0 days 02:17:00.000000000,barbs901,carav901,vanol901,basnt901,,,false,TOR,tolf,9,zimmj003
WAS201506022,25765,2015-06-02,night,unknown,WAS,park,schem001,2.0,mathd701,pitches,unknown,,WAS11,overcast,7:05PM,61,0 days 03:04:00.000000000,carav901,vanol901,barbs901,knigb901,,,false,TOR,fromrf,9,estrm001
WAS201506030,33654,2015-06-03,night,unknown,WAS,park,jordt001,0.0,mathd701,pitches,unknown,,WAS11,unknown,7:04PM,63,0 days 02:13:00.000000000,vanol901,basnt901,knigb901,carav901,,,false,TOR,torf,8,buehm001
WAS201506040,35465,2015-06-04,night,wet,WAS,park,gonzg003,0.0,vincd701,pitches,rain,rondh001,WAS11,unknown,8:56PM,64,0 days 03:16:00.000000000,drakr901,westj901,danlk901,morag901,,,false,CHN,fromlf,4,arrij001
WAS201506050,36124,2015-06-05,night,unknown,WAS,park,wadat001,0.0,vincd701,pitches,unknown,stord001,WAS11,unknown,7:05PM,74,0 days 02:58:00.000000000,westj901,danlk901,morag901,drakr901,,,false,CHN,fromlf,2,roart001
WAS201506060,38214,2015-06-06,day,unknown,WAS,park,rossj002,0.0,vincd701,pitches,unknown,strop001,WAS11,unknown,12:06PM,76,0 days 02:52:00.000000000,danlk901,morag901,drakr901,westj901,,,false,CHN,fromcf,6,hammj002
WAS201506070,40939,2015-06-07,day,unknown,WAS,park,zimmj003,0.0,vincd701,pitches,unknown,mottj001,WAS11,overcast,4:05PM,79,0 days 03:12:00.000000000,morag901,drakr901,westj901,danlk901,,,false,CHN,tolf,4,hendk001
WAS201506170,28929,2015-06-17,night,unknown,WAS,park,zimmj003,0.0,tritb701,pitches,unknown,,WAS11,unknown,7:08PM,77,0 days 02:35:00.000000000,culbf901,reynj901,gonzm901,schrp901,,,false,TBA,torf,1,andrm001
WAS201506180,29242,2015-06-18,night,unknown,WAS,park,fistd001,0.0,tritb701,pitches,unknown,boxbb001,WAS11,unknown,7:05PM,77,0 days 03:02:00.000000000,reynj901,gonzm901,schrp901,culbf901,,,false,TBA,rtol,3,archc001
WAS201506190,38935,2015-06-19,night,unknown,WAS,park,burna001,0.0,jacot701,pitches,unknown,stord001,WAS11,unknown,7:05PM,84,0 days 02:36:00.000000000,muchm901,barbs901,wegnm901,wintm901,,,false,PIT,ltor,5,rossj002
WAS201506200,41104,2015-06-20,day,unknown,WAS,park,lirif001,0.0,jacot701,pitches,unknown,,WAS11,unknown,4:05PM,91,0 days 02:21:00.000000000,barbs901,wegnm901,wintm901,muchm901,,,false,PIT,rtol,2,schem001
WAS201506210,40015,2015-06-21,day,unknown,WAS,park,mortc002,0.0,jacot701,pitches,unknown,,WAS11,unknown,1:37PM,87,0 days 02:34:00.000000000,wegnm901,wintm901,muchm901,barbs901,,,false,PIT,ltor,11,gonzg003
WAS201506230,28344,2015-06-23,night,unknown,WAS,park,wooda002,0.0,mathd701,pitches,unknown,stord001,WAS11,unknown,9:17PM,75,0 days 02:52:00.000000000,hicke901,estam901,demud901,holbs901,,,false,ATL,fromlf,7,stras001
WAS201506240,36141,2015-06-24,night,unknown,WAS,park,eveld001,0.0,mathd701,pitches,unknown,,WAS11,sunny,7:05PM,85,0 days 03:10:00.000000000,estam901,demud901,holbs901,hicke901,,,false,ATL,ltor,9,rivef001
WAS201506250,37874,2015-06-25,day,unknown,WAS,park,wislm001,0.0,mathd701,pitches,unknown,,WAS11,overcast,4:05PM,85,0 days 02:36:00.000000000,demud901,holbs901,hicke901,estam901,,,false,ATL,rtol,8,fistd001
WAS201507030,41693,2015-07-03,night,unknown,WAS,park,peavj001,0.0,vincd701,pitches,unknown,stord001,WAS11,unknown,6:08PM,81,0 days 02:33:00.000000000,littw901,cuzzp901,davig901,hirsj901,,,false,SFN,tolf,3,gonzg003
WAS201507040,40029,2015-07-04,day,unknown,WAS,park,bumgm001,0.0,mathd701,pitches,unknown,,WAS11,unknown,11:24AM,73,0 days 03:10:00.000000000,cuzzp901,davig901,hirsj901,littw901,,,false,SFN,fromrf,1,roart001
WAS201507050,33157,2015-07-05,night,unknown,WAS,park,kontg001,0.0,vincd701,pitches,unknown,stord001,WAS11,unknown,8:08PM,83,0 days 03:02:00.000000000,davig901,hobep901,littw901,cuzzp901,,,false,SFN,tolf,3,zimmj003
WAS201507060,23673,2015-07-06,night,unknown,WAS,park,jansc001,0.0,mathd701,pitches,unknown,chapa001,WAS11,cloudy,7:05PM,84,0 days 02:43:00.000000000,knigb901,vanol901,kulpr901,carav901,,,false,CIN,tolf,7,parrm001
WAS201507070,31898,2015-07-07,night,unknown,WAS,park,schem001,0.0,mathd701,pitches,unknown,,WAS11,sunny,7:05PM,89,0 days 02:30:00.000000000,vanol901,kulpr901,carav901,knigb901,,,false,CIN,tocf,11,cuetj001
WAS201507170,40709,2015-07-17,night,unknown,WAS,park,baezp001,0.0,vincd701,pitches,unknown,stord001,WAS11,unknown,7:06PM,83,0 days 02:51:00.000000000,johna901,millb901,eddid901,wolfj901,,,false,LAN,torf,2,jansc001
WAS201507180,41426,2015-07-18,day,unknown,WAS,park,fistd001,0.0,vincd701,pitches,unknown,,WAS11,sunny,4:05PM,85,0 days 02:43:00.000000000,millb901,eddid901,wolfj901,johna901,,,false,LAN,rtol,5,kersc001
WAS201507190,40293,2015-07-19,day,unknown,WAS,park,schem001,0.0,vincd701,pitches,unknown,,WAS11,unknown,1:35PM,93,0 days 03:14:00.000000000,eddid901,wolfj901,johna901,millb901,,,false,LAN,unknown,0,greiz001
WAS201507200,31326,2015-07-20,night,unknown,WAS,park,harvm001,0.0,vincd701,pitches,unknown,,WAS11,cloudy,7:08PM,94,0 days 02:50:00.000000000,muchm901,wegnm901,fostm901,wintm901,,,false,NYN,tocf,3,gonzg003
WAS201507210,37721,2015-07-21,night,unknown,WAS,park,rossj002,0.0,vincd701,pitches,unknown,,WAS11,cloudy,7:05PM,91,0 days 02:54:00.000000000,wegnm901,fostm901,wintm901,muchm901,,,false,NYN,torf,8,degrj001
WAS201507220,41291,2015-07-22,day,unknown,WAS,park,parnb001,0.0,tritb701,pitches,unknown,stord001,WAS11,sunny,12:36PM,79,0 days 03:02:00.000000000,fostm901,wintm901,muchm901,wegnm901,,,false,NYN,ltor,7,thorm001
WAS201508030,30888,2015-08-03,night,unknown,WAS,park,fistd001,0.0,tritb701,pitches,unknown,ziegb001,WAS11,cloudy,7:05PM,89,0 days 02:42:00.000000000,carlm901,morag901,gibsh902,gormb901,,,false,ARI,tocf,5,godlz001
WAS201508040,26112,2015-08-04,night,unknown,WAS,park,hernd002,0.0,tritb701,pitches,unknown,papej001,WAS11,unknown,7:35PM,82,0 days 03:13:00.000000000,morag901,gibsh902,gormb901,carlm901,,,false,ARI,fromlf,7,stord001
WAS201508050,37572,2015-08-05,night,unknown,WAS,park,barra001,0.0,tritb701,pitches,unknown,,WAS11,sunny,7:06PM,87,0 days 03:56:00.000000000,gibsh902,gormb901,carlm901,morag901,,,false,ARI,fromlf,5,delar003
WAS201508060,32838,2015-08-06,day,unknown,WAS,park,hellj001,0.0,tritb701,pitches,unknown,,WAS11,overcast,4:06PM,81,0 days 03:32:00.000000000,gormb901,carlm901,morag901,gibsh902,,,false,ARI,ltor,4,rossj002
WAS201508070,33622,2015-08-07,night,unknown,WAS,park,stord001,0.0,vincd701,pitches,unknown,kahnt001,WAS11,unknown,7:05PM,81,0 days 03:17:00.000000000,onorb901,porta901,rippm901,kellj901,,,false,COL,fromrf,5,obers001
WAS201508080,37115,2015-08-08,night,unknown,WAS,park,butle001,0.0,vincd701,pitches,unknown,,WAS11,cloudy,7:05PM,86,0 days 02:38:00.000000000,porta901,rippm901,kellj901,onorb901,,,false,COL,fromrf,4,stras001
WAS201508090,33157,2015-08-09,day,unknown,WAS,park,stord001,0.0,vincd701,pitches,unknown,kahnt001,WAS11,cloudy,1:36PM,84,0 days 03:24:00.000000000,rippm901,kellj901,onorb901,porta901,,,false,COL,tolf,2,axfoj001
WAS201508210,29916,2015-08-21,night,unknown,WAS,park,gonzg003,0.0,tritb701,pitches,unknown,lohsk001,WAS11,cloudy,7:04PM,80,0 days 03:24:00.000000000,fagac901,drakr901,reybd901,westj901,,,false,MIL,unknown,0,nelsj004
WAS201508220,33171,2015-08-22,night,unknown,WAS,park,jungt001,0.0,tritb701,pitches,unknown,,WAS11,sunny,7:06PM,85,0 days 02:44:00.000000000,drakr901,reybd901,westj901,fagac901,,,false,MIL,fromcf,4,rossj002
WAS201508230,28039,2015-08-23,day,unknown,WAS,park,garzm001,0.0,tritb701,pitches,unknown,,WAS11,cloudy,1:36PM,81,0 days 03:03:00.000000000,reybd901,westj901,fagac901,drakr901,,,false,MIL,fromlf,1,zimmj003
WAS201508250,34199,2015-08-25,night,unknown,WAS,park,shiej002,0.0,mathd701,pitches,unknown,,WAS11,sunny,7:06PM,82,0 days 03:08:00.000000000,davib902,wendh902,hudsm901,rackd901,,,false,SDN,fromlf,5,stras001
WAS201508260,29332,2015-08-26,night,unknown,WAS,park,gonzg003,0.0,mathd701,pitches,unknown,kimbc001,WAS11,cloudy,7:05PM,78,0 days 03:07:00.000000000,wendh902,hudsm901,rackd901,davib902,,,false,SDN,fromlf,10,rosst001
WAS201508270,28908,2015-08-27,night,unknown,WAS,park,casha001,0.0,mathd701,pitches,unknown,papej001,WAS11,cloudy,7:07PM,79,0 days 03:01:00.000000000,hudsm901,rackd901,davib902,wendh902,,,false,SDN,fromlf,6,rossj002
WAS201508280,30892,2015-08-28,night,unknown,WAS,park,schem001,0.0,vincd701,pitches,unknown,ramoa001,WAS11,cloudy,7:05PM,82,0 days 02:49:00.000000000,iassd901,scotd901,buckc901,barrl901,,,false,MIA,rtol,6,conla001
WAS201508290,31519,2015-08-29,night,unknown,WAS,park,koeht001,0.0,vincd701,pitches,unknown,,WAS11,cloudy,7:04PM,83,0 days 02:25:00.000000000,scotd901,buckc901,barrl901,iassd901,,,false,MIA,rtol,4,zimmj003
WAS201508300,34488,2015-08-30,day,unknown,WAS,park,handb001,0.0,vincd701,pitches,unknown,papej001,WAS11,overcast,1:37PM,77,0 days 03:05:00.000000000,buckc901,barrl901,iassd901,scotd901,,,false,MIA,fromcf,5,fistd001
WAS201509030,28627,2015-09-03,night,unknown,WAS,park,wislm001,0.0,mathd701,pitches,unknown,,WAS11,unknown,7:05PM,81,0 days 03:02:00.000000000,emmep901,mealj901,fleta901,fagac901,,,false,ATL,torf,5,zimmj003
WAS201509040,23536,2015-09-04,night,unknown,WAS,park,markm001,0.0,mathd701,pitches,unknown,,WAS11,overcast,7:05PM,85,0 days 03:23:00.000000000,mealj901,fleta901,fagac901,emmep901,,,false,ATL,rtol,7,papej001
WAS201509050,28646,2015-09-05,night,unknown,WAS,park,mills001,0.0,mathd701,pitches,unknown,,WAS11,cloudy,7:05PM,82,0 days 03:07:00.000000000,fleta901,fagac901,emmep901,mealj901,,,false,ATL,fromrf,7,gonzg003
WAS201509060,29281,2015-09-06,day,unknown,WAS,park,banum001,0.0,mathd701,pitches,unknown,,WAS11,sunny,1:35PM,84,0 days 03:06:00.000000000,fagac901,emmep901,mealj901,fleta901,,,false,ATL,fromcf,6,rivef001
WAS201509070,34210,2015-09-07,day,unknown,WAS,park,treib001,0.0,tritb701,pitches,unknown,famij001,WAS11,cloudy,1:05PM,86,0 days 03:26:00.000000000,demud901,estam901,hicke901,nauep901,,,false,NYN,rtol,1,alvad001
WAS201509080,27507,2015-09-08,night,unknown,WAS,park,papej001,0.0,vincd701,pitches,unknown,famij001,WAS11,sunny,7:05PM,92,0 days 03:20:00.000000000,estam901,hicke901,nauep901,demud901,,,false,NYN,tocf,4,reeda001
WAS201509090,27530,2015-09-09,night,unknown,WAS,park,stras001,0.0,tritb701,pitches,unknown,famij001,WAS11,unknown,7:08PM,89,0 days 02:37:00.000000000,hicke901,nauep901,demud901,estam901,,,false,NYN,torf,3,degrj001
WAS201509170,23606,2015-09-17,night,unknown,WAS,park,roart001,0.0,tritb701,pitches,unknown,ramoa001,WAS11,sunny,7:05PM,81,0 days 03:13:00.000000000,conrc901,barrt901,hamaa901,herna901,,,false,MIA,tolf,3,cosaj001
WAS201509180,27495,2015-09-18,night,unknown,WAS,park,ellib001,0.0,tritb701,pitches,unknown,,WAS11,sunny,7:05PM,79,0 days 03:22:00.000000000,barrt901,hamaa901,herna901,conrc901,,,false,MIA,tolf,8,jansc001
WAS201509190,32768,2015-09-19,day,unknown,WAS,park,handb001,0.0,tritb701,pitches,unknown,papej001,WAS11,cloudy,4:06PM,86,0 days 02:45:00.000000000,hamaa901,herna901,conrc901,barrt901,,,false,MIA,tocf,5,zimmj003
WAS201509200,28444,2015-09-20,day,unknown,WAS,park,nicoj001,0.0,tritb701,pitches,unknown,,WAS11,cloudy,1:36PM,72,0 days 02:57:00.000000000,herna901,conrc901,barrt901,hamaa901,,,false,MIA,fromlf,3,stras001
WAS201509220,27338,2015-09-22,night,unknown,WAS,park,gonzg003,0.0,mathd701,pitches,unknown,odayd001,WAS11,cloudy,7:05PM,71,0 days 02:51:00.000000000,rippm901,hicke901,porta901,onorb901,,,false,BAL,fromrf,9,jimeu001
